,id
0,1294499048951623680
1,1294499036335046657
2,1294499035361841152
3,1294499026486702080
4,1294499026080075776
5,1294499025501278217
6,1294499021180960769
7,1294499004395528192
8,1294498989392322566
9,1294498985370148864
10,1294498976247558144
11,1294498959445172224
12,1294498931699679233
13,1294498922933547008
14,1294498904608616448
15,1294498897960644609
16,1294498887651266561
17,1294498887240232962
18,1294498862208446464
19,1294498856831520768
20,1294498818059198466
21,1294498814649413632
22,1294498812476698624
23,1294498788933918720
24,1294498787512053760
25,1294498769199722496
26,1294498766507016194
27,1294498748614283265
28,1294498746127077376
29,1294498745891975170
30,1294498739273363457
31,1294498725214081024
32,1294498720902512640
33,1294498674236469249
34,1294498666019946497
35,1294498645128036353
36,1294498624546709504
37,1294498612643233792
38,1294498588215709696
39,1294498557051969538
40,1294498555961454593
41,1294498552798777344
42,1294498549787267074
43,1294498547048603654
44,1294498544850739200
45,1294498517772197890
46,1294498517138812930
47,1294498500701491201
48,1294498499522965504
49,1294498487619420160
50,1294498467688022017
51,1294498448847196160
52,1294498438210437120
53,1294498423186448389
54,1294498418509975552
55,1294498376587722754
56,1294498368056709125
57,1294498356786417664
58,1294498334821015552
59,1294498312590987264
60,1294498309210402818
61,1294498294438096901
62,1294498282224451585
63,1294498240566566912
64,1294498217749487617
65,1294498209772044288
66,1294498182404149248
67,1294498176557355009
68,1294498167623315458
69,1294498147570393090
70,1294498130898100225
71,1294498130889777155
72,1294498126804344832
73,1294498099721908224
74,1294498098941554688
75,1294498098543116289
76,1294498093950533635
77,1294498091266125825
78,1294498089500278784
79,1294498063654912000
80,1294498053970440192
81,1294498049314770949
82,1294498046626213889
83,1294498020327714821
84,1294498019061059584
85,1294498013675548673
86,1294498009854685185
87,1294497997510725632
88,1294497971078225922
89,1294497961502822400
90,1294497958101049346
91,1294497938115194880
92,1294497931072962560
93,1294497896159571970
94,1294497892397453313
95,1294497891155730432
96,1294497890832916480
97,1294497884885286912
98,1294497875452260353
99,1294497864882638850
100,1294497864824041472
101,1294497844829622273
102,1294497821274656776
103,1294497791738146817
104,1294497767243603968
105,1294497754404851712
106,1294497751036821504
107,1294497743159865344
108,1294497742815932416
109,1294497713296416768
110,1294497692735823872
111,1294497659256860674
112,1294497625832656896
113,1294497625132040192
114,1294497623081197568
115,1294497615128616962
116,1294497614621216769
117,1294497611466956800
118,1294497607146852352
119,1294497594769580034
120,1294497587920343041
121,1294497577459564545
122,1294497549445808128
123,1294497543825498112
