,id
0,1289350124204724225
1,1289350113257639936
2,1289350111009689600
3,1289350108257988609
4,1289350089933115393
5,1289350077413113858
6,1289350038343151626
7,1289350038125043713
8,1289350030214574081
9,1289350028134363140
10,1289350028104876034
11,1289350027035303936
12,1289350002637037569
13,1289349997390000128
14,1289349986694467585
15,1289349922689445888
16,1289349920609013761
17,1289349895871053825
18,1289349889638490112
19,1289349873091768320
20,1289349845472251904
21,1289349837758980096
22,1289349817743716358
23,1289349800610025472
24,1289349791403540481
25,1289349781995675648
26,1289349781857251334
27,1289349777851920385
28,1289349764580950016
29,1289349761024155648
30,1289349760235778048
31,1289349738282639361
32,1289349737317978115
33,1289349680824950784
34,1289349675045314560
35,1289349588382396421
36,1289349532480933888
37,1289349528965935104
38,1289349477908860928
39,1289349412272005120
40,1289349375236308993
41,1289349349038850053
42,1289349348145291264
43,1289349338770976775
44,1289349330252361728
45,1289349313403817986
46,1289349286115844096
47,1289349275067887617
48,1289349264615673856
49,1289349255795097603
50,1289349212992241664
51,1289349211570368512
52,1289349197376806912
53,1289349184030560256
54,1289349144017014784
55,1289349119748661248
56,1289349100769628160
57,1289349091101560833
58,1289349064069230596
59,1289349052832681984
60,1289349031827771392
61,1289349021794877440
62,1289349002069069825
63,1289349001741991937
64,1289348998814298112
65,1289348985040146432
66,1289348974848045056
67,1289348959677292545
68,1289348945093595136
69,1289348889695281152
70,1289348878672642049
71,1289348869843644416
72,1289348856178647041
73,1289348844304515072
74,1289348813593993218
75,1289348787924688896
76,1289348785051639809
77,1289348781264142336
78,1289348776725889028
79,1289348776000274432
80,1289348761446043648
81,1289348755523686400
82,1289348750830313473
83,1289348746925551617
84,1289348743326625792
85,1289348736796114944
86,1289348727363317760
87,1289348714524377089
88,1289348704319799296
89,1289348702964867072
90,1289348701110931457
91,1289348698950885377
92,1289348696392392704
93,1289348684040167424
94,1289348678189228033
95,1289348666583465986
96,1289348662854848512
97,1289348658266173440
98,1289348633381412867
99,1289348626062299136
100,1289348613768769536
101,1289348606470885377
102,1289348603970850816
103,1289348582856724481
104,1289348522144198656
105,1289348518763565057
106,1289348501831208961
107,1289348482394918917
108,1289348473666457600
109,1289348455261822976
110,1289348435607293953
111,1289348431534727175
112,1289348416380653569
113,1289348415927672832
114,1289348409447587842
115,1289348408348569602
116,1289348392716390402
117,1289348365465972736
118,1289348358142926848
119,1289348354187517952
120,1289348352828567552
121,1289348347598237696
122,1289348340958654465
123,1289348300689117184
124,1289348283890987008
125,1289348275938631680
126,1289348273984028674
127,1289348265041747968
128,1289348260360941570
129,1289348246628777984
130,1289348246523895808
131,1289348236923121664
132,1289348230329884673
133,1289348227074887680
134,1289348226806505472
135,1289348220909314049
136,1289348211405135878
137,1289348200923627522
138,1289348191121313795
139,1289348178995634176
140,1289348176768462849
141,1289348167251537920
142,1289348164097658881
143,1289348163912884226
144,1289348128869453829
145,1289348127124680704
146,1289348123953790976
147,1289348120938082304
148,1289348112658477056
149,1289348108036366337
150,1289348101308727296
151,1289348099362525185
152,1289348091313704960
153,1289348070895833088
154,1289348037882654720
155,1289348036938825731
156,1289348016067862528
157,1289348004185427969
158,1289347991044841473
159,1289347960141053959
160,1289347950481727490
161,1289347942193737729
162,1289347912443420673
163,1289347896723136518
164,1289347892897918976
165,1289347886346416128
166,1289347885935415298
167,1289347878847094785
168,1289347875198001153
169,1289347872320663553
170,1289347855010816000
171,1289347849797410816
172,1289347845674344455
173,1289347827533926400
174,1289347813319430145
175,1289347805887135744
176,1289347773041725442
177,1289347767773536256
178,1289347754469101568
179,1289347741810753538
180,1289347739004747777
181,1289347717068500992
182,1289347711523680256
183,1289347688199159808
184,1289347682855612416
185,1289347677847601153
186,1289347677335851009
187,1289347675054198784
188,1289347643768938496
189,1289347641613021185
190,1289347630875553794
191,1289347622746984448
192,1289347604954767360
193,1289347589632954370
194,1289347587191877634
195,1289347535098658817
196,1289347533450297344
197,1289347529021284352
198,1289347498327252994
199,1289347495919644677
200,1289347489917620224
201,1289347471383044096
202,1289347467704594432
203,1289347445852274688
204,1289347438004719616
205,1289347422657765377
206,1289347418622836736
207,1289347392400056320
208,1289347388931362817
209,1289347386318311424
