,id
0,1287900565457047554
1,1287900563028443142
2,1287900554103062531
3,1287900551628361735
4,1287900549338128384
5,1287900533672599553
6,1287900533353783296
7,1287900524818370562
8,1287900517751037954
9,1287900512071950336
10,1287900511107084288
11,1287900511077900288
12,1287900503779794950
13,1287900499799203840
14,1287900490706149376
15,1287900484624252929
16,1287900484494405634
17,1287900479377289216
18,1287900475568906241
19,1287900466098114560
20,1287900459596996610
21,1287900453947072512
22,1287900440215072770
23,1287900435160928256
24,1287900434212872193
25,1287900432619241472
26,1287900419453153280
27,1287900417955729408
28,1287900401744769024
29,1287900400645861376
30,1287900396644634625
31,1287900392593006593
32,1287900391859003393
33,1287900388008525825
34,1287900370983964678
35,1287900358887518208
36,1287900352738721792
37,1287900351434240000
38,1287900340763885570
39,1287900338348064768
40,1287900335760056321
41,1287900334392827904
42,1287900332840718337
43,1287900329644830720
44,1287900327770034177
45,1287900325525979145
46,1287900309285552128
47,1287900308195160069
48,1287900307268055040
49,1287900301408604161
50,1287900301173850112
51,1287900299978518528
52,1287900296736276480
53,1287900288192520200
54,1287900270161211393
55,1287900265023016960
56,1287900261126746113
57,1287900259532840961
58,1287900257842614273
59,1287900250167021569
60,1287900250066190336
61,1287900249890025472
62,1287900223512223745
63,1287900223512207360
64,1287900222442463233
65,1287900216461414400
66,1287900213886111744
67,1287900212824928258
68,1287900212137263107
69,1287900211935711232
70,1287900202762985472
71,1287900202171596800
72,1287900198795186176
73,1287900197683712000
74,1287900180491177984
75,1287900176909242369
76,1287900159255498752
77,1287900158592778240
78,1287900148174118913
79,1287900145766543361
80,1287900136916619264
81,1287900133498265602
82,1287900129823875072
83,1287900125461872641
84,1287900122207092737
85,1287900112577081345
86,1287900109552922624
87,1287900092373045253
88,1287900086043844609
89,1287900073599229954
90,1287900057493295106
91,1287900049423228929
92,1287900031996043264
93,1287900026996436993
94,1287900025108996096
95,1287900020507803653
96,1287900006549200898
97,1287899999460876289
98,1287899997132881920
99,1287899996147404800
100,1287899994255654912
101,1287899994251354112
102,1287899990363385858
103,1287899985619456000
104,1287899978493562880
105,1287899977327362048
