,id
0,1294136637287366657
1,1294136619872563206
2,1294136614889721856
3,1294136613958610946
4,1294136608812175362
5,1294136603812618241
6,1294136597802172417
7,1294136588134359041
8,1294136584858607619
9,1294136583323398149
10,1294136579800223745
11,1294136577208119297
12,1294136558778376192
13,1294136531330818048
14,1294136523428773889
15,1294136511995101186
16,1294136502239150081
17,1294136496656494593
18,1294136481506705409
19,1294136477559844864
20,1294136442168303617
21,1294136439643332608
22,1294136431951007744
23,1294136419439403008
24,1294136402263695363
25,1294136394902720512
26,1294136347871940609
27,1294136335767236608
28,1294136327269564416
29,1294136315605209088
30,1294136311813611521
31,1294136295925506049
32,1294136289302700032
33,1294136276006756352
34,1294136274324844544
35,1294136250530553856
36,1294136237859590144
37,1294136215860477952
38,1294136211800432640
39,1294136210877628416
40,1294136179600715776
41,1294136155118526464
42,1294136154959122434
43,1294136154774593538
44,1294136146834755584
45,1294136121643810816
46,1294136076815097861
47,1294136053914144770
48,1294136037875175425
49,1294136025061584896
50,1294136022570160133
51,1294136020280020994
52,1294136014827483137
53,1294136012696821762
54,1294136005889388546
55,1294135999707004934
56,1294135992878686209
57,1294135962902003712
58,1294135955671019520
59,1294135943322931201
60,1294135943264313345
61,1294135942832250881
62,1294135896262889472
63,1294135879489880065
64,1294135863140474880
65,1294135863085948930
66,1294135850121355264
67,1294135849051799553
68,1294135830965915649
69,1294135823890124800
70,1294135794941140992
71,1294135776985276417
72,1294135776184172545
73,1294135773608808449
74,1294135773067796481
75,1294135768667975680
76,1294135744726884353
77,1294135731812622337
78,1294135723134607361
79,1294135712640466945
80,1294135680579170305
81,1294135678712680454
82,1294135673021063168
83,1294135661650309121
84,1294135660631093250
85,1294135658785550336
86,1294135640896897025
87,1294135629396107265
88,1294135626124554244
89,1294135614049144833
90,1294135608240041984
91,1294135598500859904
92,1294135554183794690
93,1294135528053305344
94,1294135525331197954
95,1294135523657695233
96,1294135509573230592
97,1294135501402726401
98,1294135461351366659
99,1294135423002791940
100,1294135413146185729
101,1294135379579170817
102,1294135378824159235
103,1294135371010252802
104,1294135367189188609
105,1294135363309428736
106,1294135362625789952
107,1294135354597883904
108,1294135346976841728
109,1294135319718055936
110,1294135316299694086
111,1294135315624468480
112,1294135291951775746
113,1294135282904625153
114,1294135277967966209
115,1294135277754097665
116,1294135272007901196
117,1294135263191420935
118,1294135252835688449
119,1294135248972726277
120,1294135248007999488
121,1294135236259766272
122,1294135229674713090
123,1294135219277053952
124,1294135218794672128
125,1294135172997115908
126,1294135136645074944
127,1294135133314809856
128,1294135129267302400
129,1294135121537167360
130,1294135109885374464
131,1294135108669018114
132,1294135091560501248
133,1294135071176187904
134,1294135059352412160
135,1294135037227487232
136,1294135013378682882
137,1294135006630039553
138,1294135005627551747
139,1294134988770664448
140,1294134963755839495
141,1294134943354822656
142,1294134938879447040
143,1294134905652224001
144,1294134899331325952
145,1294134889441161221
146,1294134882273128454
147,1294134881388134401
148,1294134878095773696
149,1294134867152707585
150,1294134853420511232
151,1294134841571598347
152,1294134834416123904
153,1294134829181616128
154,1294134820730073088
155,1294134792716345350
156,1294134785518886914
157,1294134764778033155
158,1294134749204643851
159,1294134748931997709
160,1294134748013449216
161,1294134733656305665
162,1294134731735359488
163,1294134687791640576
164,1294134655277387776
165,1294134646045700101
166,1294134637577424896
167,1294134624017199104
168,1294134623769735168
169,1294134606849949697
170,1294134600818663424
171,1294134593444962309
172,1294134576890015747
173,1294134574012723200
174,1294134553896841217
175,1294134540168908807
176,1294134514650775553
177,1294134511555362817
178,1294134506979385344
179,1294134503015772163
180,1294134484946755584
181,1294134443196596224
182,1294134427681878018
183,1294134426197045251
184,1294134419901386753
185,1294134389299798018
186,1294134385625559040
187,1294134383251611649
188,1294134373860564992
189,1294134355082657792
190,1294134352285114368
191,1294134341342175238
192,1294134319783407616
193,1294134290410684416
194,1294134289555046406
195,1294134267207757826
196,1294134262703128577
197,1294134252682895360
198,1294134236270616577
199,1294134236211863553
200,1294134233443627010
201,1294134216322555905
202,1294134209515118592
203,1294134205190770688
204,1294134179307778049
205,1294134171695058945
206,1294134164233400320
207,1294134157904187392
208,1294134142989299713
209,1294134131018801152
210,1294134104393306112
211,1294134102522654720
212,1294134091223199745
213,1294134063058493440
214,1294134049385005057
215,1294134048151887875
216,1294134027905929216
217,1294134014618431488
218,1294134012697391109
219,1294134000508760070
220,1294134000403931138
221,1294133998600351744
222,1294133994917789696
223,1294133992166309889
224,1294133938428895232
225,1294133929394368513
226,1294133926395404289
227,1294133921165131785
228,1294133891322658817
229,1294133869394849792
230,1294133849513836544
231,1294133840177373185
232,1294133819860164609
233,1294133815917436928
234,1294133813501546497
235,1294133803703623682
236,1294133800570482688
237,1294133790680297472
238,1294133777766080512
239,1294133772661620737
240,1294133753485225985
241,1294133749102202880
242,1294133743314034689
243,1294133730320109568
244,1294133725396000768
245,1294133724901044226
246,1294133723051331585
247,1294133712053886976
248,1294133703065473026
249,1294133696144896001
250,1294133685323591681
251,1294133674175209472
252,1294133667933982720
253,1294133656806502401
254,1294133627098288128
255,1294133622635548673
256,1294133607410221062
257,1294133602901360641
258,1294133588946857985
259,1294133588640690177
260,1294133577987158016
261,1294133574950559745
262,1294133571444121600
263,1294133568864583682
264,1294133551063953409
265,1294133545594585089
266,1294133534878085121
267,1294133508743421952
268,1294133490527608832
269,1294133490171047939
270,1294133475822333954
271,1294133447775023105
272,1294133424467243011
273,1294133414325411840
274,1294133413708877825
275,1294133399251087360
276,1294133390061350913
277,1294133386944983040
278,1294133357874253825
279,1294133357689757696
280,1294133343882076160
281,1294133318879858688
282,1294133314312237056
283,1294133310071771136
284,1294133308687695873
285,1294133294942969858
286,1294133284373319680
287,1294133281202438144
288,1294133268963397632
289,1294133263179472897
290,1294133248755290112
291,1294133181587681280
292,1294133160150618114
293,1294133148490448901
294,1294133121705639936
295,1294133095541571585
296,1294133080370765825
297,1294133078344888320
298,1294133070795141120
299,1294133069956308992
300,1294133062867939329
301,1294133062222008321
302,1294133029204422656
303,1294133000473423873
304,1294132985944367104
305,1294132971453075457
306,1294132967023943680
307,1294132963588808704
308,1294132958249377793
309,1294132943183425536
310,1294132941044330501
311,1294132937416298497
312,1294132925168926720
313,1294132922035761152
314,1294132915547209728
315,1294132903954116609
316,1294132901437554689
317,1294132893497745409
318,1294132892948287488
319,1294132888863031297
320,1294132886388391936
321,1294132863013593088
322,1294132862627663878
323,1294132851923800064
324,1294132848895508482
325,1294132839106011136
326,1294132833682776066
327,1294132828649578498
328,1294132826380439554
329,1294132825424146433
330,1294132790997344256
331,1294132788543676416
332,1294132787293822976
333,1294132780515778560
334,1294132775381999616
335,1294132770818547717
336,1294132754590777344
337,1294132737708716038
338,1294132721329901568
339,1294132711477583872
340,1294132671778394112
341,1294132664614531072
342,1294132662727143425
343,1294132657119350786
344,1294132657110913024
345,1294132656297279488
346,1294132653092818945
347,1294132641458008070
348,1294132630447747073
349,1294132623732666369
350,1294132617390862338
351,1294132614664605696
352,1294132599082737664
353,1294132593709862913
354,1294132586067894272
355,1294132554296000513
356,1294132531046957059
357,1294132489951178752
358,1294132487359098881
359,1294132484385304576
360,1294132482275598336
361,1294132477888364544
362,1294132475652747264
363,1294132464370114566
364,1294132450386251777
365,1294132439875325955
366,1294132435936894976
367,1294132431503597568
368,1294132427049152512
369,1294132406757154817
370,1294132403238105088
371,1294132394757222401
372,1294132371038511104
373,1294132367745888257
374,1294132353917259777
375,1294132342328406016
376,1294132325685420032
377,1294132291237580800
378,1294132291065634816
379,1294132284975587328
380,1294132281087365120
381,1294132272296128514
382,1294132267388817411
383,1294132255338557440
384,1294132254013194240
385,1294132248883544065
386,1294132247042199560
387,1294132239882625026
388,1294132222342045697
389,1294132218718109697
390,1294132209201242113
391,1294132204839112704
392,1294132193015394304
393,1294132186463911936
394,1294132185666973696
395,1294132183318183936
396,1294132149994401793
397,1294132148387999745
398,1294132147280732162
399,1294132136669147140
400,1294132107451592706
401,1294132064069881857
402,1294132062899732480
403,1294132061519753216
404,1294132044675473408
405,1294132027562708992
406,1294132016791695360
407,1294132007467802626
408,1294132006326960129
409,1294131971979796480
410,1294131964765560832
411,1294131932410732546
412,1294131915818061824
413,1294131909585330177
414,1294131896092262402
415,1294131867453501441
416,1294131862948913152
417,1294131853356457984
418,1294131851104104450
419,1294131824881315842
420,1294131809848922112
421,1294131799732305920
422,1294131769382338561
423,1294131769151647744
424,1294131767117352961
425,1294131754538655744
426,1294131743398608896
427,1294131722137686016
428,1294131709336645634
429,1294131703183585280
430,1294131701782700032
431,1294131680484106242
432,1294131657490853888
433,1294131656962449409
434,1294131645713268741
435,1294131645100855299
436,1294131638356459522
437,1294131634329985025
438,1294131615166152704
439,1294131612934787074
440,1294131600930684929
441,1294131596446990336
442,1294131586082811906
443,1294131582689714181
444,1294131580756082689
445,1294131578809901059
446,1294131571608322048
447,1294131565249798146
448,1294131564150788096
449,1294131563672739842
450,1294131551374991361
451,1294131548082409474
452,1294131544282431488
453,1294131507217358848
454,1294131502830088192
455,1294131498853965826
456,1294131494139473920
457,1294131490108760065
458,1294131469846102017
459,1294131464502521857
460,1294131459075129344
461,1294131445540085760
462,1294131428230225920
463,1294131421951361024
464,1294131421091512320
465,1294131409787875333
466,1294131395657207808
