,id
0,1291237552624562177
1,1291237548975587328
2,1291237520798253064
3,1291237516167831553
4,1291237483007619078
5,1291237477907345408
6,1291237476363833344
7,1291237444101132289
8,1291237431191187456
9,1291237414556508165
10,1291237414019579904
11,1291237397552742400
12,1291237392372785152
13,1291237370814181376
14,1291237360206614528
15,1291237344675151873
16,1291237322047008768
17,1291237281563435008
18,1291237280271785986
19,1291237279093022720
20,1291237253981679616
21,1291237231437336576
22,1291237228258004992
23,1291237217378107392
24,1291237203390193664
25,1291237199573184512
26,1291237196037529606
27,1291237183269908480
28,1291237155256377344
29,1291237125124431872
30,1291237104136196102
31,1291237097404116992
32,1291237088629678080
33,1291237040319651843
34,1291237034988716033
35,1291237020820541440
36,1291236994891296768
37,1291236990860627968
38,1291236959747297282
39,1291236902268358656
40,1291236900473274368
41,1291236878906204160
42,1291236859981565953
43,1291236856659677184
44,1291236840276553728
45,1291236821242847232
46,1291236807879921668
47,1291236740556918784
48,1291236735888719873
49,1291236720130719745
50,1291236703173214213
51,1291236697590493184
52,1291236671296602112
53,1291236651990056960
54,1291236646440992768
55,1291236631978971142
56,1291236617068449792
57,1291236605618016256
58,1291236527972941825
59,1291236511720124417
60,1291236445357670400
61,1291236443482992641
62,1291236418862317568
63,1291236415771217920
64,1291236407009251328
65,1291236402278137857
66,1291236401250369538
67,1291236389007183873
68,1291236381096734721
69,1291236375237259264
70,1291236373966381059
71,1291236362172104705
72,1291236349207384064
73,1291236323572027396
74,1291236285147947014
75,1291236278944632832
76,1291236238226268162
77,1291236219729465344
78,1291236210619408384
79,1291236198711607296
80,1291236197910507520
81,1291236192575295488
82,1291236192365629440
83,1291236175311777793
84,1291236173050855425
85,1291236140218032128
86,1291236133477789697
87,1291236128637550593
88,1291236126858993664
89,1291236121574281216
90,1291236104071458816
91,1291236089563426816
92,1291236084773318656
93,1291236080184750082
94,1291236058319818752
95,1291236048115245056
96,1291236043937611779
97,1291236043308576769
98,1291236035007926273
99,1291236027277819904
100,1291235973989380096
101,1291235956851273729
102,1291235955773526016
103,1291235949293080577
104,1291235942485893125
105,1291235926706978817
106,1291235920503422976
107,1291235848529174528
108,1291235825108291584
109,1291235822876758017
110,1291235818535817218
111,1291235816455516162
112,1291235775565172736
113,1291235773728071681
114,1291235766639763458
115,1291235747861798912
116,1291235738533728257
117,1291235638079926275
118,1291235634338643968
119,1291235618035503107
120,1291235607163830272
121,1291235541162184705
122,1291235533075734529
123,1291235500901175297
124,1291235492508454912
125,1291235458979004417
126,1291235435604320257
127,1291235422702465024
128,1291235415916032000
129,1291235413282009088
130,1291235373973086208
131,1291235336282976258
132,1291235324878680064
133,1291235312174153729
134,1291235292557565953
135,1291235259091050496
136,1291235242129457153
137,1291235238555709440
138,1291235227906510848
139,1291235221053026305
140,1291235211074654208
141,1291235176492593154
142,1291235155286401024
143,1291235154799648769
144,1291235084855631881
145,1291235083077197824
146,1291235076055789568
147,1291235048494993411
148,1291235032061882368
149,1291235030719660037
150,1291235015729324035
151,1291235011073515521
152,1291235005667057671
153,1291234989468721152
154,1291234967394168832
155,1291234964730720258
156,1291234957151674368
157,1291234898347528192
158,1291234870711263233
159,1291234867552935938
160,1291234852079939585
161,1291234795721236482
162,1291234785449345026
163,1291234755544055808
164,1291234713659637762
165,1291234692386054144
166,1291234677995515906
167,1291234672614096899
168,1291234644831006720
169,1291234627542290433
170,1291234622081126400
171,1291234616238473217
172,1291234589390917632
173,1291234577218809856
174,1291234570709241856
175,1291234566577979392
176,1291234563570581504
177,1291234551906414592
178,1291234531115139072
179,1291234524945436672
180,1291234517596815361
181,1291234488706650113
182,1291234465071718402
183,1291234455923949568
184,1291234438291038208
185,1291234418976333824
186,1291234407014174721
187,1291234397287600128
188,1291234376093589505
189,1291234359819681794
190,1291234314991153152
191,1291234310234632192
192,1291234295722385409
193,1291234288227069952
194,1291234272313974785
195,1291234263279468545
196,1291234261585072128
197,1291234229687398401
198,1291234217628663808
199,1291234192232071168
200,1291234159382298624
201,1291234157104750592
202,1291234155120824320
203,1291234147990675456
204,1291234145629122561
205,1291234142072508417
206,1291234136808656901
207,1291234135936086016
208,1291234114008494080
209,1291234089517715456
210,1291234086992961536
211,1291234083607949313
212,1291234061667598336
213,1291234046471806976
214,1291234045204946945
215,1291234041862197249
216,1291234040377376768
217,1291234000250396672
218,1291233991165607937
219,1291233990976909312
220,1291233950539685893
221,1291233931845500929
222,1291233931488972800
223,1291233927508766720
224,1291233925382025217
225,1291233919258570752
226,1291233901344468994
227,1291233901206265856
228,1291233846755758082
229,1291233838069362688
230,1291233827604639749
231,1291233803718066178
232,1291233799934636032
233,1291233760352993282
234,1291233745752727556
235,1291233744603344896
236,1291233731840110592
237,1291233716136603649
238,1291233700852707329
239,1291233658351697920
240,1291233649581527041
241,1291233632011657216
242,1291233631902609409
243,1291233604098338816
244,1291233579398127616
245,1291233576994906112
246,1291233552189681670
247,1291233451983675393
248,1291233450477805568
249,1291233446430298113
250,1291233445482504194
251,1291233441481134081
252,1291233435156176896
253,1291233425526054913
254,1291233421520523264
255,1291233416696954881
256,1291233404848148482
257,1291233370513346560
258,1291233363039150080
259,1291233352117362688
260,1291233347528622081
261,1291233315853225984
262,1291233314783854592
263,1291233291081863171
264,1291233288783138817
265,1291233285985783813
266,1291233284911898624
267,1291233277743960070
268,1291233276061839361
269,1291233270873563136
270,1291233266490642433
271,1291233263848226816
272,1291233263420416000
273,1291233230402859009
274,1291233226627911680
275,1291233221846343680
276,1291233217463439360
277,1291233183803904001
278,1291233182260527110
279,1291233171590144000
280,1291233166393409536
281,1291233159791616002
282,1291233155605823493
283,1291233146470457344
284,1291233116988809216
