,id
0,1285726247885189121
1,1285726245200842752
2,1285726239899160581
3,1285726236384399361
4,1285726229199544323
5,1285726211080151045
6,1285726208995590144
7,1285726205682081793
8,1285726202939015169
9,1285726196618219520
10,1285726193799639041
11,1285726188732809216
12,1285726185624829952
13,1285726184601538560
14,1285726178012209153
15,1285726176674275328
16,1285726169388789767
17,1285726151697215488
18,1285726150258561024
19,1285726143178563585
20,1285726141752455168
21,1285726107992559617
22,1285726090221281281
23,1285726089885683712
24,1285726089776640001
25,1285726075306344448
26,1285726072064090112
27,1285726066863153152
28,1285726052850044928
29,1285726035758153729
30,1285726022349053958
31,1285726008889540612
32,1285726007144652801
33,1285725996981858307
34,1285725986210881536
35,1285725962768916481
36,1285725960994721799
37,1285725956586516480
38,1285725953482776579
39,1285725951897284608
40,1285725944808763392
41,1285725940300095491
42,1285725933094285312
43,1285725930762260480
44,1285725919185903616
45,1285725908851204102
46,1285725905978105857
47,1285725896670838785
48,1285725891763601409
49,1285725889775493121
50,1285725888340987905
51,1285725888240390144
52,1285725876416663552
53,1285725872276811783
54,1285725862961262593
55,1285725850118369281
56,1285725844221108227
57,1285725827456552963
58,1285725824272998400
59,1285725823144808458
60,1285725822742155270
61,1285725816614203393
62,1285725816165478400
63,1285725813275537414
64,1285725808133316608
65,1285725805117669377
66,1285725805071474688
67,1285725803620315142
68,1285725801527349249
69,1285725795252609024
70,1285725792438071297
71,1285725787379900417
72,1285725785878388737
73,1285725785647714304
74,1285725784393605121
75,1285725766496530432
76,1285725766081286145
77,1285725753401909249
78,1285725753355784192
79,1285725749349998592
80,1285725748582666240
81,1285725744304463874
82,1285725743809466373
83,1285725741271916545
84,1285725735693451265
85,1285725725866295296
86,1285725725274910720
87,1285725712633286657
88,1285725702810226690
89,1285725700675244033
90,1285725696304783362
91,1285725693276553217
92,1285725692387303424
93,1285725686028816385
94,1285725664151244806
95,1285725658501586945
96,1285725656832192514
97,1285725653049004033
98,1285725652751130625
99,1285725652675698688
100,1285725650582675456
101,1285725646312878081
102,1285725621839069187
103,1285725613253365766
104,1285725595998081024
105,1285725593263374339
106,1285725588834193409
107,1285725568642756608
108,1285725562040975362
109,1285725555111997441
110,1285725545200844802
111,1285725536283746307
112,1285725523403038720
113,1285725516687958018
114,1285725511516409865
115,1285725506864898051
116,1285725501982748676
117,1285725486958751744
118,1285725475436933120
119,1285725466515709952
120,1285725465236451328
121,1285725462677856256
122,1285725461688078336
123,1285725451151958023
124,1285725449541300234
125,1285725444088659970
126,1285725440229990400
127,1285725429421223938
128,1285725425130516483
129,1285725422550999040
130,1285725418541252608
131,1285725413034131459
132,1285725406331637760
133,1285725404993671168
134,1285725402439319552
135,1285725400669315072
136,1285725399645904896
137,1285725375297986566
138,1285725370650701825
139,1285725356763361280
