,id
0,1292324711116861440
1,1292324700958232578
2,1292324662928523264
3,1292324636332568576
4,1292324529692442625
5,1292324516778172418
6,1292324513980379137
7,1292324500592181248
8,1292324492195385354
9,1292324490618249216
10,1292324481549996032
11,1292324460851273733
12,1292324454572281856
13,1292324446137720832
14,1292324430866194432
15,1292324424536948738
16,1292324424021155840
17,1292324363170197504
18,1292324355863715840
19,1292324344409006080
20,1292324334825017344
21,1292324319884914689
22,1292324308895727617
23,1292324308501573632
24,1292324298363830272
25,1292324268034818050
26,1292324262527864833
27,1292324251677204480
28,1292324240507666433
29,1292324219917918210
30,1292324202691756032
31,1292324201521537024
32,1292324197012779010
33,1292324185390215168
34,1292324183544942592
35,1292324146739740674
36,1292324135780192256
37,1292324083020038145
38,1292324069283594241
39,1292324064015466496
40,1292324063533125633
41,1292324057854042112
42,1292324043857821698
43,1292324021598449664
44,1292324016645197824
45,1292324013549658112
46,1292323994415149057
47,1292323985745559552
48,1292323965109547013
49,1292323940962938880
50,1292323932721143809
51,1292323885690437632
52,1292323875179524097
53,1292323862214922241
54,1292323859446865924
55,1292323856653443074
56,1292323851460726786
57,1292323844867334146
58,1292323836378009600
59,1292323822063017984
60,1292323788491718657
61,1292323769474674691
62,1292323769428705281
63,1292323752349335553
64,1292323752101982212
65,1292323750294228992
66,1292323745974177792
67,1292323745919426562
68,1292323740307447808
69,1292323733198143493
70,1292323721340784640
71,1292323697186033664
72,1292323655398170630
73,1292323646799740928
74,1292323644543311874
75,1292323634695020544
76,1292323633314947072
77,1292323603254566919
78,1292323593888641025
79,1292323592558899200
80,1292323573059612672
81,1292323566675951616
82,1292323559939997696
83,1292323525815083014
84,1292323492113702913
85,1292323437080387584
86,1292323416519987200
87,1292323400031956992
88,1292323383061905409
89,1292323376900366336
90,1292323370093039616
91,1292323307266740224
92,1292323290225221634
93,1292323281026994177
94,1292323278590291971
95,1292323195719122944
96,1292323195068903425
97,1292323190300119048
98,1292323173556531207
99,1292323169173372928
100,1292323145660203010
101,1292323132842352642
102,1292323074596048896
103,1292323074096992256
104,1292323069902503936
105,1292323050961108992
106,1292323013384380418
107,1292323011601682432
108,1292322996753846272
109,1292322982820364290
110,1292322962717184001
111,1292322948846510080
112,1292322948317995009
113,1292322946787287042
114,1292322935818993665
115,1292322930618138624
116,1292322929879859203
117,1292322910451806208
118,1292322901652316161
119,1292322887681048576
120,1292322886930374658
121,1292322873218985984
122,1292322863681163265
123,1292322822354685958
124,1292322790989684736
125,1292322790763307009
126,1292322765060612096
127,1292322755862384640
128,1292322753371152384
129,1292322746765062144
130,1292322740318347265
131,1292322724723949568
132,1292322715580485633
133,1292322691123277824
134,1292322679186391040
135,1292322677894656000
136,1292322630444425219
137,1292322626946269185
138,1292322625243422722
139,1292322621854371840
140,1292322606809403393
141,1292322599876399104
142,1292322558625234945
143,1292322551553646592
144,1292322532591312896
145,1292322481370550273
146,1292322472881250309
147,1292322468858863617
148,1292322454732517376
149,1292322453327405056
150,1292322446624923649
151,1292322423367376897
152,1292322404618973189
153,1292322390425448449
154,1292322381361537024
155,1292322374205898753
156,1292322350726250501
157,1292322322469314560
158,1292322303435395072
159,1292322281952174080
160,1292322259508572161
161,1292322258334019584
162,1292322257331773440
163,1292322216579944448
164,1292322212179898368
165,1292322210707898368
166,1292322143842316288
167,1292322142764167170
168,1292322093577777154
169,1292322054448902144
170,1292322047926861825
171,1292322029107130374
172,1292322026879889408
173,1292322017975373824
174,1292322017782439937
175,1292322007661416448
176,1292322002796077056
177,1292321990221557761
178,1292321970344701952
179,1292321932361203713
180,1292321927080493061
181,1292321923532075008
182,1292321897741537280
183,1292321878187663360
184,1292321837175644160
185,1292321798084853761
186,1292321798076293120
187,1292321772453470210
188,1292321768447737856
189,1292321765478334469
190,1292321760411435009
191,1292321750848614405
192,1292321738441687040
193,1292321723883413504
194,1292321708406444032
195,1292321701284347904
196,1292321698830639104
197,1292321691389931521
198,1292321675808137216
199,1292321655944085507
200,1292321649778458625
201,1292321621110333440
202,1292321610838482945
203,1292321586033209346
204,1292321585278464000
205,1292321580475850758
206,1292321574175956992
207,1292321564323721216
208,1292321543373172737
209,1292321543356215297
210,1292321524125442054
211,1292321521139093504
212,1292321502302318594
213,1292321490734592000
214,1292321479405768704
215,1292321458534993921
216,1292321455024160769
217,1292321417573302273
218,1292321412879978497
219,1292321411709546496
220,1292321379245633537
221,1292321365685501952
222,1292321362158055425
223,1292321350103838720
224,1292321348400816128
225,1292321338368155650
226,1292321337436848128
227,1292321328280854531
228,1292321317476278273
229,1292321299184877568
230,1292321298715152384
231,1292321262157606913
232,1292321254288982016
233,1292321244684013568
234,1292321241974501379
235,1292321228225572864
236,1292321206897713152
237,1292321199364726785
238,1292321164107415552
239,1292321134218706944
240,1292321115457626112
241,1292321112924151808
242,1292321108327186432
243,1292321105017962497
244,1292321100324454400
245,1292321054912843777
246,1292321042594242565
247,1292321011694571522
248,1292320999778656258
249,1292320986985947136
250,1292320986210025473
251,1292320972524204033
252,1292320963204390913
253,1292320962583683074
254,1292320955809902592
255,1292320950134796288
256,1292320939808419846
257,1292320890428903424
258,1292320854991233024
259,1292320839740710914
260,1292320823085133824
261,1292320811693543426
262,1292320782153125890
263,1292320747336196096
264,1292320746828513281
265,1292320718986805248
266,1292320703396622336
267,1292320696203280384
268,1292320670463000578
269,1292320669250859008
270,1292320668328042496
271,1292320661122117632
272,1292320651986919425
273,1292320647465635844
274,1292320609045635074
275,1292320594537717761
276,1292320568654495744
277,1292320565399871489
278,1292320524845154304
279,1292320524354244610
280,1292320520415907840
281,1292320515974221824
282,1292320499725344768
283,1292320477403328513
284,1292320475004022786
285,1292320449448222720
286,1292320447170838528
287,1292320420419342343
288,1292320402954309632
289,1292320360990412807
290,1292320352182374400
291,1292320335250034693
292,1292320328543358981
293,1292320318510510080
294,1292320289687298049
295,1292320288500154368
296,1292320282896732162
297,1292320250470465538
298,1292320246435418113
299,1292320245001019398
300,1292320222268071936
301,1292320217394282496
302,1292320195072196609
303,1292320176206053376
304,1292320159814819846
305,1292320138130337793
306,1292320122670133248
307,1292320087727206400
308,1292320074850799622
309,1292320059084255233
310,1292320049131393024
311,1292320022556110849
312,1292319976737603584
313,1292319947163447296
314,1292319936237322242
315,1292319925814452224
316,1292319921032986624
317,1292319899973562368
318,1292319884999831552
319,1292319881367445506
320,1292319867186683906
321,1292319838203973632
322,1292319804913680384
323,1292319788933492743
324,1292319768809070592
325,1292319761775374336
326,1292319713188487168
327,1292319705362038787
328,1292319701993807872
329,1292319683715063808
330,1292319677914341376
331,1292319666375757835
332,1292319657844588544
333,1292319648919293953
